@relation 5_misss-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {'?',Federal-gov,Local-gov,Never-worked,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay}
@attribute education {10th,11th,12th,1st-4th,5th-6th,7th-8th,9th,Assoc-acdm,Assoc-voc,Bachelors,Doctorate,HS-grad,Masters,Preschool,Prof-school,Some-college}
@attribute marital-status {Divorced,Married-AF-spouse,Married-civ-spouse,Married-spouse-absent,Never-married,Separated,Widowed}
@attribute occupation {'?',Adm-clerical,Armed-Forces,Craft-repair,Exec-managerial,Farming-fishing,Handlers-cleaners,Machine-op-inspct,Other-service,Priv-house-serv,Prof-specialty,Protective-serv,Sales,Tech-support,Transport-moving}
@attribute relationship {Husband,Not-in-family,Other-relative,Own-child,Unmarried,Wife}
@attribute race {Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {'?',Cambodia,Canada,China,Columbia,Cuba,Dominican-Republic,Ecuador,El-Salvador,England,France,Germany,Greece,Guatemala,Haiti,Holand-Netherlands,Honduras,Hong,Hungary,India,Iran,Ireland,Italy,Jamaica,Japan,Laos,Mexico,Nicaragua,Outlying-US(Guam-USVI-etc),Peru,Philippines,Poland,Portugal,Puerto-Rico,Scotland,South,Taiwan,Thailand,Trinadad&Tobago,United-States,Vietnam,Yugoslavia}
@attribute class {<=50K,>50K}

@data
0.323944,State-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,>50K
0.112676,Private,Assoc-acdm,Never-married,Prof-specialty,Own-child,Black,Female,0,0,0.193878,Jamaica,<=50K
0.15493,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0.442031,0.479592,United-States,<=50K
0.239437,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.408451,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,0.397959,Puerto-Rico,<=50K
0.211268,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.5,United-States,<=50K
0.507042,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.122449,United-States,<=50K
0.295775,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,0.153061,United-States,<=50K
0.295775,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.03942,0,0.846939,Portugal,<=50K
0.084507,Local-gov,HS-grad,Never-married,Adm-clerical,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.366197,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,0.377551,United-States,<=50K
0.070423,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.27551,United-States,<=50K
0.267606,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,>50K
0.140845,Self-emp-inc,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.366197,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.5,United-States,<=50K
0.352113,Private,Bachelors,Divorced,Prof-specialty,Husband,White,Male,0,0,0.653061,United-States,<=50K
0.380282,Private,Some-college,Separated,Other-service,Husband,Other,Female,0,0,0.397959,Trinadad&Tobago,<=50K
0.309859,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.323944,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.602041,Scotland,<=50K
0.112676,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.704082,Mexico,<=50K
0.253521,Federal-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.755102,United-States,<=50K
0.591549,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.244898,United-States,<=50K
0.535211,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,0.653061,Honduras,<=50K
0.338028,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.408451,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,0.806122,United-States,>50K
0.408451,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.316327,United-States,<=50K
0.267606,Private,HS-grad,Divorced,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.295775,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,0.5,Columbia,<=50K
0.197183,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Female,0,0,0.44898,United-States,<=50K
0.15493,Private,7th-8th,Divorced,Craft-repair,Other-relative,White,Male,0,0,0.397959,Honduras,<=50K
0.309859,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.43662,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.520408,United-States,>50K
0,Private,11th,Never-married,Sales,Own-child,White,Male,0,0,0.112245,United-States,<=50K
0.309859,Self-emp-inc,HS-grad,Never-married,Farming-fishing,Own-child,Other,Male,0,0,0.704082,United-States,<=50K
0.591549,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.55102,United-States,<=50K
0.309859,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.366197,Private,Bachelors,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,0.397959,Philippines,<=50K
0.295775,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.239437,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.253521,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.915493,Self-emp-not-inc,12th,Widowed,Farming-fishing,Husband,White,Male,0,0,0.173469,United-States,<=50K
0.352113,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.072981,0,0.397959,United-States,<=50K
0.521127,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.55102,United-States,<=50K
0.492958,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.197183,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,0.479592,United-States,<=50K
0.352113,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.102041,United-States,<=50K
0.535211,Private,Bachelors,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0.397959,Iran,<=50K
0.112676,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.478873,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.211268,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.394366,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.239437,Private,10th,Widowed,Other-service,Husband,White,Female,0,0,0.091837,United-States,<=50K
0.197183,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0.397959,United-States,<=50K
0.056338,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.338028,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,0.397959,India,<=50K
0.549296,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.197183,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.338028,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.295918,Scotland,<=50K
0.15493,Local-gov,Bachelors,Never-married,Prof-specialty,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.225352,Private,Assoc-voc,Never-married,Tech-support,Husband,Other,Male,0.135501,0,0.397959,Mexico,>50K
0.225352,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,Mexico,>50K
0.084507,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.211268,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0,Private,11th,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.193878,United-States,<=50K
0.126761,Private,9th,Married-spouse-absent,Machine-op-inspct,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.43662,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.5,United-States,>50K
0.140845,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.377551,United-States,<=50K
0.43662,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,0.397959,Mexico,<=50K
0.070423,Private,Some-college,Married-AF-spouse,Other-service,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.014085,Private,11th,Never-married,Other-service,Own-child,White,Female,0,0,0.214286,United-States,<=50K
0.605634,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.211268,Private,HS-grad,Never-married,Sales,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.225352,Private,HS-grad,Separated,Handlers-cleaners,Husband,White,Male,0,0,0.346939,Puerto-Rico,<=50K
0.126761,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,0.44898,Mexico,<=50K
0.028169,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.352113,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.422535,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.126761,Private,10th,Never-married,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.408451,Local-gov,HS-grad,Never-married,Adm-clerical,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.098592,Private,5th-6th,Married-spouse-absent,Farming-fishing,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.15493,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0.602041,United-States,<=50K
0.408451,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0.377551,United-States,<=50K
0.478873,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0.244898,Ireland,<=50K
0.126761,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.140845,Private,11th,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,0.397959,Dominican-Republic,<=50K
0.126761,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.377551,United-States,<=50K
0.478873,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.244898,United-States,<=50K
0.126761,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.267606,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0.086141,0,0.44898,United-States,<=50K
0.535211,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.150242,0,0.397959,United-States,>50K
0.338028,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.464789,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.169014,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.239437,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.55102,United-States,<=50K
0.211268,Private,Assoc-acdm,Divorced,Prof-specialty,Husband,White,Female,0.01471,0,0.397959,United-States,<=50K
0.380282,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.323944,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.028169,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,0.397959,Puerto-Rico,<=50K
0.408451,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,0.5,United-States,<=50K
0.140845,Private,Some-college,Never-married,Tech-support,Husband,Other,Male,0.143441,0,0.397959,United-States,<=50K
0.507042,Private,Assoc-voc,Divorced,Adm-clerical,Husband,Black,Female,0.02202,0,0.397959,United-States,<=50K
0.43662,Private,Bachelors,Divorced,Tech-support,Husband,White,Male,0,0,0.5,United-States,<=50K
0.422535,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Other-relative,White,Female,0,0,0.397959,Nicaragua,<=50K
0.760563,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Male,0,0,0.5,United-States,<=50K
0.197183,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,England,<=50K
0.028169,Private,9th,Never-married,Sales,Other-relative,White,Female,0,0,0.397959,Peru,<=50K
0.225352,Private,HS-grad,Divorced,Other-service,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.507042,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.072981,0,0.397959,United-States,>50K
0.126761,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,Greece,<=50K
0.394366,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.492958,Private,12th,Never-married,Machine-op-inspct,Husband,White,Male,0,0,0.295918,United-States,<=50K
0.28169,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,0.193878,United-States,<=50K
0.070423,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,Mexico,<=50K
0.295775,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.43662,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.253521,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.140845,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0.03908,0,0.397959,United-States,<=50K
0.197183,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,0.397959,United-States,<=50K
0.492958,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.676056,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.450704,Private,HS-grad,Never-married,Other-service,Husband,White,Female,0,0.598697,0.397959,United-States,<=50K
0.408451,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0.5,United-States,>50K
0.225352,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,0.602041,United-States,<=50K
0.183099,Self-emp-not-inc,Some-college,Divorced,Prof-specialty,Husband,White,Male,0,0,0.193878,United-States,<=50K
0.366197,Private,12th,Never-married,Craft-repair,Own-child,White,Male,0,0,0.091837,United-States,<=50K
0.380282,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.267606,State-gov,Bachelors,Never-married,Exec-managerial,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.352113,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0.397959,United-States,>50K
0.084507,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,0,0,0.397959,United-States,<=50K
0.28169,Private,Bachelors,Never-married,Adm-clerical,Husband,Black,Female,0,0,0.397959,United-States,<=50K
0.140845,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.098592,Private,Some-college,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Female,0,0,0.397959,United-States,<=50K
0.183099,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.072981,0,0.5,United-States,>50K
0,Private,10th,Never-married,Other-service,Own-child,White,Female,0,0,0.204082,United-States,<=50K
0.577465,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Male,0,0,0.397959,United-States,<=50K
0.225352,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.453978,0.346939,United-States,<=50K
0.309859,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.28169,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.316327,United-States,<=50K
0.71831,Private,Some-college,Widowed,Priv-house-serv,Husband,White,Female,0,0,0.193878,United-States,<=50K
0.577465,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.561224,United-States,<=50K
0.394366,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Male,0,0,0.397959,United-States,>50K
0.239437,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.323944,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,0.55102,United-States,<=50K
0.338028,Private,Some-college,Never-married,Craft-repair,Own-child,Black,Male,0,0.296497,0.397959,United-States,<=50K
0.042254,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.309859,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.244898,United-States,<=50K
0.338028,Private,Masters,Divorced,Exec-managerial,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.267606,Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.091837,United-States,<=50K
0.28169,Private,Assoc-acdm,Divorced,Craft-repair,Husband,White,Female,0,0,0.397959,Honduras,<=50K
0.084507,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.028169,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.27551,United-States,<=50K
0.267606,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,0.397959,United-States,<=50K
0.267606,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.394366,Private,HS-grad,Divorced,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.408451,Private,10th,Divorced,Machine-op-inspct,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.507042,Local-gov,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.244898,United-States,<=50K
0.591549,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,Husband,White,Male,0,0,0.755102,United-States,<=50K
0.084507,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,0.27551,United-States,<=50K
0.15493,Private,9th,Never-married,Farming-fishing,Own-child,White,Male,0,0.543307,0.397959,United-States,<=50K
0.084507,Private,Bachelors,Never-married,Tech-support,Husband,Black,Female,0,0,0.397959,United-States,<=50K
0.140845,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,0.602041,United-States,>50K
0.253521,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.647887,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.197183,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.295918,United-States,<=50K
0.478873,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.492958,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.605634,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.234694,United-States,>50K
0.098592,Local-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0.397959,United-States,<=50K
0.267606,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,0.397959,United-States,>50K
0.577465,Private,Assoc-acdm,Divorced,Adm-clerical,Husband,White,Male,0,0.509367,0.397959,United-States,<=50K
0.323944,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0,Private,10th,Never-married,Sales,Own-child,White,Male,0,0,0.295918,United-States,<=50K
0.056338,Private,HS-grad,Never-married,Adm-clerical,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.380282,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0.072981,0,0.479592,United-States,<=50K
0.295775,Private,9th,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,0.397959,Mexico,<=50K
0.225352,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.072981,0,0.397959,Iran,<=50K
0.239437,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,0.5,United-States,<=50K
0.070423,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.408451,Federal-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.239437,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.602041,United-States,<=50K
0.676056,Private,7th-8th,Separated,Machine-op-inspct,Husband,White,Female,0,0,0.234694,United-States,<=50K
0.577465,Local-gov,Bachelors,Divorced,Prof-specialty,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.492958,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.153061,United-States,<=50K
0.422535,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.346939,United-States,<=50K
0.661972,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.422535,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.112676,Private,Assoc-acdm,Never-married,Craft-repair,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.619718,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.55102,United-States,<=50K
0.366197,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,0.346939,United-States,<=50K
0.070423,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.394366,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,0.377551,United-States,<=50K
0.43662,Private,HS-grad,Widowed,Priv-house-serv,Husband,Asian-Pac-Islander,Female,0,0,0.44898,Thailand,<=50K
0.211268,Private,10th,Divorced,Handlers-cleaners,Husband,White,Female,0,0,0.27551,United-States,<=50K
0.183099,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.338028,Federal-gov,Assoc-acdm,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.28169,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.234694,United-States,<=50K
0.478873,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.239437,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0.397959,United-States,<=50K
0.492958,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0.403204,0.602041,United-States,>50K
0.647887,Private,HS-grad,Divorced,Sales,Husband,White,Female,0,0,0.346939,United-States,<=50K
0.183099,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.352113,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,0.397959,Columbia,<=50K
0.676056,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,0.5,United-States,>50K
0.225352,Private,Some-college,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,0,0,0.602041,United-States,<=50K
0.309859,Private,11th,Divorced,Transport-moving,Own-child,White,Male,0,0,0.397959,United-States,<=50K
0.408451,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0.397959,United-States,>50K
0.366197,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,0.346939,Vietnam,<=50K
0.225352,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.084507,Private,HS-grad,Never-married,Other-service,Husband,White,Female,0,0,0.397959,United-States,<=50K
0.647887,Private,10th,Never-married,Sales,Husband,White,Female,0.086141,0,0.091837,United-States,<=50K
0.422535,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0.193878,United-States,<=50K
0.267606,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0.536791,0.5,United-States,<=50K
0.366197,Local-gov,Prof-school,Never-married,Prof-specialty,Husband,White,Male,0,0,0.44898,United-States,>50K
0.464789,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Female,0,0,0.142857,United-States,<=50K
0.211268,Self-emp-not-inc,HS-grad,Divorced,Other-service,Husband,White,Female,0,0,0.234694,United-States,<=50K
0.267606,Private,Assoc-voc,Divorced,Craft-repair,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.267606,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,0.357143,United-States,<=50K
0.070423,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,0.397959,United-States,<=50K
0.239437,Private,HS-grad,Never-married,Adm-clerical,Husband,Black,Female,0,0,0.367347,United-States,<=50K
0.098592,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,0.44898,United-States,<=50K
0.028169,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,0.316327,United-States,<=50K
0.084507,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,0.295918,Japan,<=50K
0.43662,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0.397959,United-States,<=50K
0.084507,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,0.397959,Mexico,<=50K
0.323944,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,0.397959,United-States,<=50K
0.225352,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0.397959,United-States,<=50K
