@relation 88888-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute age numeric
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,'No work'}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute class {<=50K,>50K}

@data
35,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,2105,0,60,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,Bachelors,Never-married,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
25,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,57,United-States,<=50K
36,Private,HS-grad,Never-married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
41,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
55,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,45,United-States,<=50K
78,Private,7th-8th,Married-civ-spouse,Adm-clerical,Wife,Black,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
21,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Female,0,0,25,United-States,<=50K
33,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Female,0,0,48,United-States,<=50K
36,Private,5th-6th,Never-married,Other-service,Other-relative,White,Female,0,0,40,Honduras,<=50K
38,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
65,Private,Some-college,Widowed,Sales,Husband,White,Female,0,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Sales,Husband,White,Female,0,0,40,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
39,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,>50K
18,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
40,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
41,Private,Some-college,Divorced,Tech-support,Husband,Black,Female,0,0,36,United-States,<=50K
57,State-gov,Bachelors,Never-married,Prof-specialty,Husband,White,Female,0,0,20,United-States,<=50K
21,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,Assoc-voc,Never-married,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
37,Private,12th,Never-married,Adm-clerical,Husband,White,Male,0,0,25,United-States,<=50K
51,Private,1st-4th,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,20,Mexico,<=50K
26,Private,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,45,Mexico,<=50K
34,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Wife,Other,Female,0,0,30,El-Salvador,<=50K
24,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Female,0,0,42,United-States,<=50K
42,Private,Some-college,Divorced,Exec-managerial,Husband,White,Female,0,1741,40,United-States,<=50K
49,Private,7th-8th,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States,<=50K
34,Private,Some-college,Never-married,Adm-clerical,Husband,White,Female,0,0,28,United-States,<=50K
19,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,<=50K
36,Self-emp-not-inc,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
26,Federal-gov,Masters,Never-married,Tech-support,Husband,White,Female,0,0,40,Cuba,<=50K
19,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,State-gov,10th,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
30,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
18,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
69,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
30,Private,Masters,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,China,<=50K
22,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
40,Federal-gov,Masters,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1902,40,Philippines,>50K
30,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
42,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,<=50K
38,Private,HS-grad,Divorced,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
46,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,<=50K
36,State-gov,Prof-school,Never-married,Prof-specialty,Husband,White,Female,0,0,55,United-States,>50K
41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
80,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,HS-grad,Divorced,Sales,Husband,White,Female,0,0,40,Germany,<=50K
46,Private,Some-college,Divorced,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
18,Private,10th,Never-married,Sales,Not-in-family,White,Male,0,1602,20,United-States,<=50K
57,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50K
30,Private,Bachelors,Never-married,Prof-specialty,Husband,Black,Male,0,0,50,United-States,>50K
59,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
46,State-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
80,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
25,Private,10th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,Assoc-voc,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
48,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,4386,0,40,United-States,>50K
23,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
46,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,20,South,<=50K
38,State-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
39,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
30,Self-emp-not-inc,1st-4th,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0,0,35,Mexico,<=50K
31,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
24,Private,9th,Never-married,Handlers-cleaners,Husband,Black,Female,0,0,40,Haiti,<=50K
31,Private,10th,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,<=50K
27,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,75,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
36,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
74,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,8,United-States,<=50K
25,Private,Some-college,Never-married,Adm-clerical,Husband,White,Male,0,0,42,United-States,<=50K
28,Private,HS-grad,Divorced,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,<=50K
39,Self-emp-not-inc,5th-6th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,Mexico,<=50K
66,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,Assoc-acdm,Married-civ-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
42,State-gov,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,72,United-States,<=50K
46,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
40,Private,Assoc-voc,Never-married,Other-service,Husband,White,Female,0,0,15,United-States,<=50K
30,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
46,Self-emp-not-inc,HS-grad,Widowed,Adm-clerical,Husband,White,Female,0,0,20,United-States,<=50K
48,Private,HS-grad,Never-married,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
48,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
21,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,28,United-States,<=50K
61,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
30,Private,Assoc-acdm,Never-married,Adm-clerical,Husband,Asian-Pac-Islander,Female,0,0,40,Japan,<=50K
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0,0,20,Columbia,<=50K
23,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,48,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
61,Private,Some-college,Never-married,Priv-house-serv,Husband,White,Female,0,0,40,United-States,<=50K
36,Private,Some-college,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
69,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
34,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
56,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,Assoc-voc,Married-civ-spouse,Sales,Wife,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,0,0,50,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
17,Private,11th,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,38,United-States,<=50K
21,Local-gov,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,<=50K
26,Private,Assoc-acdm,Never-married,Other-service,Husband,White,Female,0,0,80,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,>50K
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,48,United-States,<=50K
25,State-gov,HS-grad,Never-married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1740,40,Italy,<=50K
31,Private,12th,Never-married,Transport-moving,Own-child,White,Male,0,0,15,United-States,<=50K
37,Private,HS-grad,Separated,Other-service,Husband,White,Female,0,0,30,United-States,<=50K
47,Private,HS-grad,Divorced,Adm-clerical,Husband,White,Female,0,1504,40,United-States,<=50K
65,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
38,Local-gov,Masters,Never-married,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K
39,Federal-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,<=50K
35,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,Bachelors,Divorced,Other-service,Husband,Black,Female,0,0,60,United-States,<=50K
46,Private,9th,Divorced,Sales,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
40,Private,12th,Never-married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
35,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
25,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
29,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
54,Local-gov,Bachelors,Never-married,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
62,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
27,Private,Bachelors,Never-married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
18,'No work',HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,0,0,30,United-States,<=50K
28,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
35,Private,1st-4th,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,<=50K
21,Private,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,United-States,<=50K
29,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,>50K
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,3908,0,40,Mexico,<=50K
35,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,48,United-States,<=50K
18,Self-emp-inc,11th,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,<=50K
31,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Japan,>50K
49,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K
26,Local-gov,HS-grad,Never-married,Other-service,Other-relative,White,Male,0,0,16,United-States,<=50K
32,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,Bachelors,Divorced,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
72,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
27,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
23,State-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,1602,40,United-States,<=50K
28,Private,5th-6th,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Mexico,<=50K
40,State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,38,United-States,<=50K
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,<=50K
36,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,80,United-States,<=50K
60,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
24,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K
21,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,27828,0,40,United-States,>50K
22,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,United-States,<=50K
45,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Female,0,0,48,United-States,<=50K
43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,Philippines,<=50K
44,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
61,Federal-gov,HS-grad,Never-married,Adm-clerical,Husband,White,Female,0,0,35,Puerto-Rico,<=50K
41,Private,Assoc-acdm,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
20,Private,HS-grad,Separated,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,50,United-States,<=50K
40,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,35,United-States,<=50K
35,Private,HS-grad,Divorced,Machine-op-inspct,Husband,Black,Female,0,0,40,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
22,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
54,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,12,United-States,<=50K
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
18,Private,11th,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
32,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,<=50K
18,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,28,United-States,<=50K
77,Private,Masters,Widowed,Adm-clerical,Husband,White,Male,11678,0,6,United-States,>50K
24,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,11th,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
38,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,3464,0,40,Mexico,<=50K
44,Self-emp-inc,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,49,Mexico,<=50K
58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
24,Private,Assoc-voc,Never-married,Tech-support,Husband,White,Female,0,0,40,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,Greece,<=50K
45,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
35,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,60,United-States,<=50K
88,Private,Some-college,Widowed,Adm-clerical,Husband,White,Female,0,0,12,United-States,<=50K
68,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,18,Jamaica,<=50K
19,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Columbia,<=50K
22,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
52,Local-gov,HS-grad,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,98,United-States,<=50K
37,Private,Some-college,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
40,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
43,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
40,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,Black,Male,0,0,50,Trinadad&Tobago,>50K
33,Private,HS-grad,Never-married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Female,2354,0,45,United-States,<=50K
24,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,<=50K
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,United-States,>50K
69,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,<=50K
37,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,8,United-States,<=50K
62,Private,1st-4th,Separated,Adm-clerical,Husband,White,Female,0,0,40,Italy,<=50K
43,Local-gov,Bachelors,Widowed,Prof-specialty,Other-relative,Black,Female,0,0,25,United-States,<=50K
19,Private,Some-college,Never-married,Sales,Husband,White,Female,0,0,40,United-States,<=50K
67,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
59,Private,Some-college,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
17,Private,10th,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
22,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
42,Private,Masters,Divorced,Sales,Husband,White,Female,0,0,40,United-States,>50K
26,Private,Some-college,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,40,India,<=50K
23,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,Bachelors,Never-married,Sales,Own-child,White,Female,0,2704,20,United-States,<=50K
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,<=50K
39,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,10,United-States,<=50K
24,Private,11th,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,25,United-States,<=50K
30,Private,HS-grad,Never-married,Adm-clerical,Husband,Black,Female,0,0,37,United-States,<=50K
43,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
58,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Jamaica,<=50K
24,Private,Bachelors,Never-married,Adm-clerical,Own-child,Other,Male,0,0,30,Peru,<=50K
36,Private,Some-college,Separated,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50K
18,Local-gov,11th,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
55,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,France,>50K
59,Private,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,8,Dominican-Republic,<=50K
34,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,15,United-States,<=50K
33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,48,United-States,<=50K
