@relation 7_no_miss

@attribute age numeric
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Protective-serv,Armed-Forces,Priv-house-serv}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute class {<=50K,>50K}

@data
19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,HS-grad,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
31,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,48,United-States,<=50K
25,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,12th,Married-civ-spouse,Transport-moving,Wife,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,10th,Never-married,Machine-op-inspct,Other-relative,Black,Female,0,0,20,United-States,<=50K
25,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
78,Private,7th-8th,Widowed,Priv-house-serv,Husband,White,Female,0,0,23,United-States,<=50K
44,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
44,Federal-gov,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
19,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,1602,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,35,United-States,<=50K
35,Private,HS-grad,Divorced,Craft-repair,Own-child,White,Male,0,0,28,United-States,<=50K
42,Private,HS-grad,Divorced,Other-service,Husband,White,Male,0,0,40,United-States,>50K
56,Private,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,40,United-States,<=50K
65,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Female,0,0,40,United-States,<=50K
75,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
23,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,4508,0,40,United-States,<=50K
23,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,United-States,<=50K
29,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,Some-college,Never-married,Other-service,Husband,White,Male,0,0,24,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2415,40,United-States,<=50K
40,Private,HS-grad,Divorced,Adm-clerical,Husband,Black,Female,0,625,40,United-States,<=50K
24,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
59,Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,Laos,<=50K
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
60,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,20,United-States,>50K
37,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,45,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
50,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
20,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
63,Private,7th-8th,Divorced,Protective-serv,Husband,Black,Male,0,1719,40,United-States,<=50K
39,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
43,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
55,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,15024,0,70,United-States,>50K
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,9th,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,9th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,38,Mexico,<=50K
46,Private,Some-college,Never-married,Sales,Husband,White,Male,0,0,48,United-States,>50K
57,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
46,Self-emp-inc,Assoc-voc,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,63,Thailand,<=50K
22,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States,<=50K
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
44,Private,HS-grad,Divorced,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
52,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
32,Local-gov,Some-college,Never-married,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
59,Self-emp-inc,Assoc-voc,Divorced,Sales,Husband,White,Male,10520,0,60,United-States,>50K
50,Private,11th,Divorced,Machine-op-inspct,Husband,Black,Female,0,0,35,United-States,<=50K
28,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
22,Private,5th-6th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,<=50K
19,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
17,Private,10th,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
36,Local-gov,Bachelors,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Peru,<=50K
31,State-gov,Some-college,Never-married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
75,Local-gov,HS-grad,Widowed,Adm-clerical,Husband,White,Female,0,1870,35,United-States,<=50K
25,Private,HS-grad,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,Black,Female,0,0,35,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
27,Private,HS-grad,Separated,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
50,Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,80,United-States,>50K
52,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
37,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
36,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Male,4787,0,40,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,Black,Male,0,0,38,United-States,<=50K
54,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,10605,0,6,United-States,>50K
35,Private,Bachelors,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Protective-serv,Wife,White,Male,0,0,40,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,China,<=50K
30,Private,HS-grad,Divorced,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
37,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Cuba,<=50K
34,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
47,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
37,Private,HS-grad,Separated,Prof-specialty,Husband,White,Female,0,0,38,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,Assoc-voc,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
72,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
57,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,28,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
58,Private,9th,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,Bachelors,Never-married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
44,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
35,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1848,35,Taiwan,<=50K
30,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
43,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,0,1762,40,United-States,<=50K
51,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,>50K
32,Private,HS-grad,Never-married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,United-States,<=50K
61,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,>50K
31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,0,40,United-States,<=50K
18,Private,11th,Never-married,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
23,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
21,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
50,Private,Bachelors,Divorced,Exec-managerial,Husband,White,Female,0,0,45,United-States,>50K
51,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,15024,0,40,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
19,State-gov,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,0,0,15,Japan,<=50K
29,Private,HS-grad,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
21,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Female,0,1719,20,United-States,<=50K
33,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
43,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
49,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50K
50,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,1902,70,United-States,>50K
48,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,>50K
45,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
66,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
32,Private,5th-6th,Never-married,Other-service,Husband,White,Male,0,0,48,Mexico,<=50K
35,Private,Bachelors,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Male,0,0,40,Japan,<=50K
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,HS-grad,Separated,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
23,Private,Some-college,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,15,United-States,<=50K
56,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,1887,40,Mexico,<=50K
33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
19,Private,HS-grad,Married-civ-spouse,Sales,Wife,Black,Female,0,0,38,Jamaica,<=50K
32,Private,9th,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
44,Private,HS-grad,Widowed,Machine-op-inspct,Husband,Black,Female,0,0,37,United-States,<=50K
17,Private,10th,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K
42,State-gov,Prof-school,Widowed,Prof-specialty,Husband,Other,Female,0,0,38,United-States,>50K
45,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,United-States,<=50K
31,Private,10th,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Federal-gov,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
25,Private,11th,Never-married,Other-service,Husband,Black,Female,0,0,40,United-States,<=50K
25,Private,Some-college,Never-married,Prof-specialty,Husband,White,Female,0,0,35,United-States,<=50K
28,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
67,Private,Some-college,Divorced,Handlers-cleaners,Husband,White,Male,2329,0,40,United-States,<=50K
51,Private,Preschool,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,<=50K
58,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,Mexico,<=50K
31,Private,Some-college,Divorced,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
17,Private,10th,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,Bachelors,Divorced,Sales,Husband,Asian-Pac-Islander,Female,0,0,40,China,<=50K
51,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,HS-grad,Separated,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,7th-8th,Divorced,Other-service,Husband,White,Female,0,0,40,United-States,<=50K
38,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,0,0,49,United-States,<=50K
60,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,45,Mexico,<=50K
44,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
22,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
28,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,11th,Divorced,Machine-op-inspct,Husband,Other,Female,0,0,46,Puerto-Rico,<=50K
29,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
47,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,42,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
40,Private,Assoc-voc,Never-married,Prof-specialty,Husband,White,Male,0,0,43,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Female,0,0,40,United-States,>50K
31,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,Mexico,<=50K
31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,1977,65,United-States,<=50K
37,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
39,Private,HS-grad,Divorced,Machine-op-inspct,Husband,White,Female,0,0,38,United-States,<=50K
71,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,64,United-States,<=50K
21,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
48,Private,Masters,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
41,Private,Some-college,Separated,Sales,Husband,Black,Female,0,0,35,United-States,<=50K
70,Private,Some-college,Widowed,Sales,Husband,White,Female,0,0,40,United-States,<=50K
25,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
32,Private,HS-grad,Divorced,Other-service,Husband,Other,Female,0,0,28,United-States,<=50K
19,Private,11th,Never-married,Prof-specialty,Own-child,White,Male,0,0,15,United-States,<=50K
40,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,<=50K
17,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
21,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
57,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,>50K
31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,>50K
50,Self-emp-not-inc,Some-college,Married-spouse-absent,Other-service,Husband,White,Female,0,0,50,United-States,<=50K
38,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
19,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
30,Private,10th,Divorced,Transport-moving,Not-in-family,White,Male,0,1876,40,United-States,<=50K
22,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
58,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
45,Local-gov,Masters,Divorced,Prof-specialty,Husband,White,Female,0,0,45,United-States,<=50K
44,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,>50K
56,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
41,Private,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
25,Private,Assoc-acdm,Never-married,Craft-repair,Husband,White,Male,0,0,42,United-States,<=50K
58,Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,HS-grad,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,50,United-States,<=50K
21,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,0,0,25,United-States,<=50K
25,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
28,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,0,0,50,Nicaragua,<=50K
24,Private,Bachelors,Never-married,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
22,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,<=50K
50,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,Bachelors,Never-married,Sales,Own-child,Black,Male,0,0,10,United-States,<=50K
55,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,75,United-States,<=50K
19,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
34,Private,10th,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,El-Salvador,<=50K
39,Private,Some-college,Never-married,Sales,Husband,White,Male,0,0,56,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
52,State-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
38,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,<=50K
32,Private,12th,Never-married,Sales,Husband,White,Male,0,0,24,United-States,<=50K
44,Private,5th-6th,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,Mexico,<=50K
46,Private,HS-grad,Divorced,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
19,Private,11th,Never-married,Adm-clerical,Husband,White,Male,0,0,15,United-States,<=50K
49,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
23,Private,Some-college,Never-married,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
51,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
48,Private,12th,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
32,Private,12th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
62,Private,HS-grad,Never-married,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,Some-college,Divorced,Exec-managerial,Husband,White,Female,3418,0,40,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,16,Jamaica,<=50K
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
42,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,0,0,50,United-States,<=50K
35,Private,Assoc-acdm,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,>50K
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,HS-grad,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,48,United-States,<=50K
